Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46),O2X2(70),OH(D)(31)
0.0008525629688220078,0.05913344287745208,1.1542983946906777e-07,0.938,0.0,0.0,0.0240600519779484,0.002314345355177538,0.05155209572154608,0.0005162190530056542,4.969958307588129e-13,0.0009637225878995151,2.3195197829404636e-15,1.0416666737898116e-19,7.05580472024026e-07,2.0369945389678125e-08,0.013818422350431105,1.973337291962285e-07,1.3714274952644848e-08,2.8229459477074705e-07,1.1267843376792586e-06,3.565460895394493e-11,1.1568187840919788e-21,7.754972117428844e-14,5.1552283484296916e-08,4.851215072367069e-07,5.953459751966871e-07,4.3427085779847637e-16,3.6527935881953083e-14
0.0008544115754947716,0.05913344287745208,1.1528178973693729e-07,0.938,0.0,0.0,0.02405182399962855,0.002309075220857247,0.05155440743511731,0.0005169887497164289,4.971813858162573e-13,0.0009621829416922945,2.3193722975009715e-15,1.0430202511013622e-19,7.053708089096892e-07,2.0369793089966595e-08,0.013826651137938106,1.9714737063439637e-07,1.3709667377015235e-08,2.8174724161701585e-07,1.1256471408109334e-06,3.5570553572057745e-11,1.1561438098721921e-21,7.762378729211064e-14,5.153426849360538e-08,4.855108426773524e-07,5.96027612426571e-07,4.347882231720327e-16,3.6528162377709605e-14
0.0008562601821675355,0.05913344287745208,1.1513418374893506e-07,0.938,0.0,0.0,0.024043622886167165,0.0023038206738316552,0.05155671483860174,0.000517757012476699,4.973649367378256e-13,0.0009606461658352757,2.31921186281374e-15,1.0443678733940265e-19,7.051618531088002e-07,2.0369580093811872e-08,0.013834853060405557,1.9696125040998003e-07,1.370504581872012e-08,2.812013509358235e-07,1.124511389384015e-06,3.548678929563932e-11,1.1554648675682482e-21,7.769742866174773e-14,5.1516157821941935e-08,4.858990473300896e-07,5.967076607670474e-07,4.3530420595984845e-16,3.6528310905997376e-14
0.0008581087888402993,0.05913344287745208,1.1498701931538946e-07,0.938,0.0,0.0,0.024035448517468493,0.0022985816493971906,0.05155901794131671,0.0005185238443805315,4.975464920740379e-13,0.0009591122541266157,2.3190385518213502e-15,1.045709552317722e-19,7.049536013924888e-07,2.0369306739263136e-08,0.013843028237925261,1.9677536818444558e-07,1.3700410405154178e-08,2.806569171460349e-07,1.123377081459273e-06,3.540331461504627e-11,1.1547819890113507e-21,7.777064655046793e-14,5.149795222192234e-08,4.86286126203181e-07,5.973861254489547e-07,4.358188107169163e-16,3.6528381908924984e-14
0.0008597725348457867,0.05913344287745208,1.1485494705687458e-07,0.938,0.0,0.0,0.024028114353734246,0.0022938797460434353,0.05156108706428593,0.0005192127722633115,4.97708192687661e-13,0.0009577341773212452,2.3188716227123107e-15,1.0469119914156405e-19,7.047667741873257e-07,2.0369009391550438e-08,0.013850363129437007,1.9660827738976336e-07,1.3696226791192758e-08,2.8016816778842326e-07,1.1223574369121725e-06,3.532843376829396e-11,1.1541640589565149e-21,7.783618161982989e-14,5.1481486635669883e-08,4.866335387622658e-07,5.979953939387968e-07,4.362807805324399e-16,3.6528379890703395e-14
0.000861436280851274,0.05913344287745208,1.1472322912155578e-07,0.938,0.0,0.0,0.02402080167002791,0.0022891903172319924,0.05156315271792406,0.0005199005458985577,4.978682899525717e-13,0.000956358410962796,2.3186943753341222e-15,1.0481096343641717e-19,7.045805123649937e-07,2.0368663669428376e-08,0.013857676540765003,1.9644137885056886e-07,1.3692032148368979e-08,2.79680589988903e-07,1.1213389585996848e-06,3.5253785194375626e-11,1.1535429890909791e-21,7.790137561528828e-14,5.146494530331318e-08,4.869800470810785e-07,5.986033876630065e-07,4.3674164111359394e-16,3.652831575164339e-14
0.0008631000268567614,0.05913344287745208,1.1459186394481618e-07,0.938,0.0,0.0,0.024013510380288414,0.002284513316560375,0.0515652149089792,0.0005205871675272495,4.980267900238587e-13,0.0009549849505595111,2.3185068621886986e-15,1.049302489702439e-19,7.04394813612241e-07,2.0368269815260858e-08,0.013864968557967528,1.962746723176733e-07,1.3687826567546728e-08,2.791941797398683e-07,1.1203216450918238e-06,3.517936781516994e-11,1.1529188022071812e-21,7.79662294562745e-14,5.144832876193919e-08,4.873256547484994e-07,5.992101103859311e-07,4.372013957441078e-16,3.6528189808730375e-14
0.0008645973982617,0.05913344287745208,1.1447393560909571e-07,0.938,0.0,0.0,0.024006966440608492,0.00228031460385615,0.051567067925986476,0.0005212041438759252,4.98168079554932e-13,0.0009537508040832574,2.3183293663495198e-15,1.0503719731689427e-19,7.042281642575311e-07,2.036787439290188e-08,0.013871513152226272,1.9612480039692092e-07,1.3684032267415e-08,2.7875740547443967e-07,1.1194070576569188e-06,3.511258895973455e-11,1.1523543876980937e-21,7.802430783985994e-14,5.143331001200092e-08,4.876359345429177e-07,5.997550772293701e-07,4.3761423202841807e-16,3.65280238784677e-14
0.0008660947696666387,0.05913344287745208,1.1435629062162479e-07,0.938,0.0,0.0,0.024000439698619765,0.00227612588706022,0.051568918148655954,0.000521820190537938,4.983080847776407e-13,0.0009525185185384497,2.3181436355713364e-15,1.0514375918435855e-19,7.040619674570534e-07,2.0367440353772662e-08,0.013878040548661106,1.959750836161943e-07,1.3680229245965731e-08,2.7832157079931534e-07,1.1184934115022894e-06,3.504599572782458e-11,1.1517874832025252e-21,7.808211211018822e-14,5.141823116138468e-08,4.879454902902981e-07,6.002990203212172e-07,4.3802617752065375e-16,3.652780837125715e-14
0.0008675921410715773,0.05913344287745208,1.142389278620643e-07,0.938,0.0,0.0,0.0239939300925404,0.0022719471328379705,0.05157076558187804,0.0005224353091373927,4.984468101284264e-13,0.0009512880906698604,2.3179497076907077e-15,1.0524993519797415e-19,7.038962215505275e-07,2.03669678719335e-08,0.013884550809051894,1.9582552179238421e-07,1.3676417568153558e-08,2.778866728322665e-07,1.1175807055755482e-06,3.4979587347814196e-11,1.1512181050705142e-21,7.813964293457525e-14,5.140309259421129e-08,4.882543245669824e-07,6.008419423740596e-07,4.384372345907173e-16,3.6527543514762844e-14
0.000869089512476516,0.05913344287745208,1.1412184621637368e-07,0.938,0.0,0.0,0.023987437560886785,0.002267778308008461,0.051572610230534006,0.0005230495012953742,4.985842600278872e-13,0.0009500595172283408,2.3177476204069397e-15,1.0535572598393549e-19,7.037309248858008e-07,2.0366457120625914e-08,0.013891043994880288,1.9567611474194207e-07,1.3672597298533683e-08,2.7745270870332144e-07,1.1166689388213545e-06,3.491336305232709e-11,1.1506462695723966e-21,7.819690097939396e-14,5.1387894692296203e-08,4.885624399369349e-07,6.013838460905877e-07,4.388474056009484e-16,3.6527229535581874e-14
0.0008705868838814546,0.05913344287745208,1.1400504457677079e-07,0.938,0.0,0.0,0.0239809620424717,0.0022636193795435057,0.05157445209949596,0.0005236627686299489,4.987204388808416e-13,0.0009488327949708195,2.3175374112825023e-15,1.0546113216927451e-19,7.035660758187951e-07,2.036590827227775e-08,0.013897520167331567,1.9552686228089807e-07,1.3668768501264859e-08,2.770196755547092e-07,1.1157581101814286e-06,3.4847322078391053e-11,1.1500719928962742e-21,7.825388691006956e-14,5.1372637835164506e-08,4.88869838951757e-07,6.019247341636473e-07,4.392566929061863e-16,3.652686665925013e-14
0.0008720842552863932,0.05913344287745208,1.1388852184169061e-07,0.938,0.0,0.0,0.023974503476402495,0.0022594703145667585,0.05157629119362689,0.0005242751127561647,4.988553510763956e-13,0.0009476079206602975,2.3173191177434402e-15,1.0556615438184109e-19,7.03401672713465e-07,2.0365321498507275e-08,0.013903979387296464,1.95377764224872e-07,1.366493124011072e-08,2.7658757054082603e-07,1.1148482185946132e-06,3.4781463667705276e-11,1.1494952911435994e-21,7.831060139107557e-14,5.1357322400060316e-08,4.891765241506065e-07,6.024646092762862e-07,4.396650988538977e-16,3.652645511025047e-14
0.0008735816266913319,0.05913344287745208,1.1377227691573195e-07,0.938,0.0,0.0,0.023968061802079287,0.0022553310803528114,0.05157812751778063,0.0005248865352860539,4.989890009880082e-13,0.0009463848910658475,2.317092777079786e-15,1.0567079325028597e-19,7.032377139417442e-07,2.0364696970127246e-08,0.013910421715372967,1.9522882038907303e-07,1.3661085578444002e-08,2.761563908281228e-07,1.1139392629969927e-06,3.4715787066089464e-11,1.1489161803379075e-21,7.836704508592852e-14,5.1341948761969406e-08,4.894824980604949e-07,6.030034741017859e-07,4.4007262578405264e-16,3.652599511201793e-14
0.0008750789980962705,0.05913344287745208,1.1365630870961494e-07,0.938,0.0,0.0,0.02396163695919313,0.002251201644326295,0.05157996107680191,0.0005254970378286334,4.991213929735555e-13,0.0009451637029626107,2.3168584264459574e-15,1.0577504940404374e-19,7.030741978834873e-07,2.0364034857150207e-08,0.013916847211868104,1.9508003058831722e-07,1.3657231579249718e-08,2.7572613359504377e-07,1.1130312423219284e-06,3.465029152360233e-11,1.1483346764228844e-21,7.84232186571823e-14,5.132651729363522e-08,4.897877631963301e-07,6.035413313037148e-07,4.4047927602916366e-16,3.652548688694403e-14
0.0008765763695012091,0.05913344287745208,1.1354061614014575e-07,0.938,0.0,0.0,0.02395522888772431,0.0022470819740609818,0.05158179187552634,0.0005261066219899064,4.99252531375397e-13,0.0009439443531317927,2.3166161028611804e-15,1.0587892347331305e-19,7.029111229264358e-07,2.0363335328793106e-08,0.013923255936799746,1.9493139463704772e-07,1.3653369305125749e-08,2.75296796032012e-07,1.1121241555000878e-06,3.458497629496334e-11,1.1477507952555114e-21,7.847912276642439e-14,5.1311028365566686e-08,4.900923220607481e-07,6.040781835359783e-07,4.408850519144742e-16,3.652493065638436e-14
0.0008780737409061478,0.05913344287745208,1.1342519813016448e-07,0.938,0.0,0.0,0.02394883752794051,0.002242972037278908,0.05158361991878039,0.0005267152893728635,4.993824205204389e-13,0.000942726838360662,2.3163658432098985e-15,1.0598241608903891e-19,7.02748487466165e-07,2.0362598553480652e-08,0.013929647949898342,1.9478291234932706e-07,1.3649498818287434e-08,2.748683753413094e-07,1.1112180014595577e-06,3.451984063889429e-11,1.1471645526164989e-21,7.853475807427152e-14,5.129548234606064e-08,4.903961771444569e-07,6.046140334428462e-07,4.4128995575780146e-16,3.652432664066554e-14
0.0008795711123110864,0.05913344287745208,1.1331005360849899e-07,0.938,0.0,0.0,0.023942462820395076,0.0022388718018494878,0.05158544521138143,0.0005273230415774844,4.995110647201998e-13,0.0009415111554425451,2.3161076842421683e-15,1.0608552788289692e-19,7.025862899060197e-07,2.0361824698850086e-08,0.013936023310608706,1.9463458353884805e-07,1.3645620180571155e-08,2.74440868737004e-07,1.1103127791259066e-06,3.445488381818569e-11,1.1465759642091753e-21,7.859012524036441e-14,5.127987960121816e-08,4.90699330926331e-07,6.051488836589994e-07,4.416939898695372e-16,3.652367505908888e-14
0.0008810684837160251,0.05913344287745208,1.1319518150993401e-07,0.938,0.0,0.0,0.023936104705925297,0.0022347812357886446,0.05158726775813769,0.0005279298802007403,4.996384682708731e-13,0.0009402973011768241,2.3158416625740854e-15,1.0618825948727479e-19,7.024245286570899e-07,2.0361013931756697e-08,0.013942382078091729,1.944864080189655e-07,1.3641733453433638e-08,2.7401427344496117e-07,1.1094084874221994e-06,3.439010510029499e-11,1.1459850456498485e-21,7.86452249233631e-14,5.126422049495021e-08,4.910017858731284e-07,6.056827368095956e-07,4.420971565529159e-16,3.652297612993607e-14
0.0008825658551209637,0.05913344287745208,1.1308058077516299e-07,0.938,0.0,0.0,0.023929763125650663,0.0022307003072579404,0.05158908756384837,0.0005285358068365948,4.997646354533918e-13,0.0009390852723689322,2.315567814688192e-15,1.062906115352542e-19,7.02263202138158e-07,2.0360166418277133e-08,0.013948724311226129,1.9433838560268768e-07,1.3637838697957012e-08,2.735885867027158e-07,1.108505125269089e-06,3.432550375657729e-11,1.1453918124800351e-21,7.87000577809436e-14,5.124850538900193e-08,4.913035444398776e-07,6.062155955102818e-07,4.4249945810382657e-16,3.6522230070477383e-14
0.0008840632265259023,0.05913344287745208,1.1296625035073772e-07,0.938,0.0,0.0,0.023923438020971126,0.0022266289845637205,0.05159090463330349,0.0005291408230760051,4.998895705334906e-13,0.0009378750658303511,2.3152861769338697e-15,1.063925846605951e-19,7.021023087756284e-07,2.035928232371274e-08,0.01395505006861014,1.9419051610267343e-07,1.3633935974853603e-08,2.7316380575938016e-07,1.1076026915848895e-06,3.426107906226939e-11,1.1447962801666158e-21,7.875462446979347e-14,5.123273464296843e-08,4.916046090700682e-07,6.067474623672388e-07,4.4290089681074555e-16,3.652143709697685e-14
0.000885560597930841,0.05913344287745208,1.1285218918903935e-07,0.938,0.0,0.0,0.023917129333565438,0.0022225672361562555,0.05159271897128402,0.0005297449305069252,5.000132777617707e-13,0.0009366666783786061,2.3149967855277627e-15,1.0649417949771904e-19,7.019418470035085e-07,2.0358361812595898e-08,0.013961359408563249,1.9404279933127284e-07,1.3630025344463158e-08,2.727399278756872e-07,1.1067011852856073e-06,3.419683029728654e-11,1.1441984640890382e-21,7.880892564560671e-14,5.1216908614296654e-08,4.919049821952144e-07,6.07278339977263e-07,4.4330147495510864e-16,3.652059742469506e-14
0.0008870579693357796,0.05913344287745208,1.1273839624823608e-07,0.938,0.0,0.0,0.023910837005389447,0.0022185150306288943,0.05159453058256186,0.0005303481307143069,5.001357613737606e-13,0.0009354601068372621,2.3146996765541932e-15,1.065953966816908e-19,7.017818152633652e-07,2.0357405048694232e-08,0.013967652389127845,1.9389523510052667e-07,1.3626106866757884e-08,2.7231695032385944e-07,1.105800605285012e-06,3.413275674535211e-11,1.1435983795532346e-21,7.88629619630796e-14,5.1201027658313327e-08,4.922046662352718e-07,6.078082309277636e-07,4.4370119481110294e-16,3.651971126789676e-14
0.0008885553407407183,0.05913344287745208,1.1262487049222971e-07,0.938,0.0,0.0,0.023904560978674397,0.002214472336717224,0.05159633947189978,0.0005309504252801016,5.002570255899797e-13,0.0009342553480359208,2.314394885965546e-15,1.0669623684820252e-19,7.016222120042389e-07,2.0356412195012147e-08,0.013973929068070939,1.9374782322214785e-07,1.3622180601350024e-08,2.7189487038748456e-07,1.1049009504946821e-06,3.406885769387342e-11,1.1429960417934619e-21,7.89167340759087e-14,5.118509212824164e-08,4.925036635989824e-07,6.083371377968011e-07,4.441000586454924e-16,3.651877883985977e-14
0.0008900527121456569,0.05913344287745208,1.1251161089062612e-07,0.938,0.0,0.0,0.023898301195925304,0.0022104391232982343,0.05159814564405154,0.0005315518157832633,5.00377074616e-13,0.0009330523988102142,2.314082449582686e-15,1.0679670063355871e-19,7.014630356826351e-07,2.035538341379701e-08,0.013980189502885789,1.9360056350756275e-07,1.361824660748636e-08,2.714736853615988e-07,1.1040022198240773e-06,3.400513243494958e-11,1.1423914659560812e-21,7.897024263678566e-14,5.1169102375195453e-08,4.928019766832436e-07,6.088650631531907e-07,4.444980687181196e-16,3.651780035287617e-14
0.0008915500835505955,0.05913344287745208,1.123986164186995e-07,0.938,0.0,0.0,0.02389205759991928,0.002206415359389485,0.05159994910376177,0.0005321523037997493,5.004959126425081e-13,0.000931851256001802,2.3137624030953876e-15,1.0689678867465825e-19,7.013042847624901e-07,2.0354318866545483e-08,0.013986433750793581,1.9345345576792514e-07,1.361430494405153e-08,2.710533925525593e-07,1.103104412180618e-06,3.394158026441243e-11,1.1417846671150015e-21,7.902348829739068e-14,5.1153058748212346e-08,4.93099607873525e-07,6.093920095564861e-07,4.448952272817012e-16,3.651677601825518e-14
0.0008930474549555342,0.05913344287745208,1.1228588605733664e-07,0.938,0.0,0.0,0.02388583013370387,0.002202401014148284,0.0516017498557661,0.0005327518909025236,5.006135438453662e-13,0.0009306519164583664,2.3134347820627046e-15,1.0699650160897748e-19,7.011459577150684e-07,2.035321871400342e-08,0.013992661868745055,1.9330649981408718e-07,1.3610355669580792e-08,2.7063398927787154e-07,1.10220752646966e-06,3.387820048157483e-11,1.1411756602755572e-21,7.907647170839279e-14,5.1136961594274836e-08,4.93396559544444e-07,6.09917979556999e-07,4.452915365814906e-16,3.6515706046337186e-14
0.0008945448263604728,0.05913344287745208,1.1217341879300624e-07,0.938,0.0,0.0,0.023879618740595476,0.002198396056870873,0.05160354790479108,0.0005333505786615586,5.007299723856735e-13,0.0009294543770336074,2.3130996219133905e-15,1.0709584007455712e-19,7.009880530189619e-07,2.0352083116170495e-08,0.013998873913422137,1.9315969545663212e-07,1.3606398842252099e-08,2.7021547286631907e-07,1.1013115615945858e-06,3.38149923904523e-11,1.1405644603547658e-21,7.912919351944724e-14,5.112081125829241e-08,4.936928340589075e-07,6.104429756959384e-07,4.456869988559348e-16,3.6514590646497835e-14
0.0008960421977654115,0.05913344287745208,1.1206121361772995e-07,0.938,0.0,0.0,0.023873423364177707,0.00219440045699161,0.05160534325555421,0.0005339483686438374,5.008452024098284e-13,0.0009282586345872376,2.3127569579463342e-15,1.0719480470998542e-19,7.00830569160071e-07,2.0350912232309387e-08,0.014005069941239552,1.9301304250590144e-07,1.3602434519884095e-08,2.697978406578542e-07,1.100416516456979e-06,3.375195529872899e-11,1.1399510821980456e-21,7.918165437918459e-14,5.110460808313858e-08,4.939884337684609e-07,6.109670005053808e-07,4.460816163365166e-16,3.651343002714096e-14
0.0008973898320298563,0.05913344287745208,1.1196045221745459e-07,0.938,0.0,0.0,0.0238678611732581,0.00219081239252385,0.05160695676811889,0.0005344856133214658,5.009478881154553e-13,0.0009271840002114224,2.3124421736819824e-15,1.0728355378531101e-19,7.006891922572706e-07,2.034982839831602e-08,0.01401063271827294,1.9288118414602088e-07,1.3598860269010089e-08,2.694227254741365e-07,1.0996117612992525e-06,3.3695367551080654e-11,1.1393971916827375e-21,7.922864657484039e-14,5.1089980329780204e-08,4.94253898484062e-07,6.114377944325427e-07,4.464360516084888e-16,3.651234697850962e-14
