Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52)
2.8258030784038463e-06,0.054700809901540644,1.313259688877322e-06,0.938,0.0,0.0,0.03492642970113784,0.009944447555520533,0.04999890415648372,4.119909222822901e-15,1.4131155946597657e-19,0.0019970126532389038,5.527348579012737e-21,2.6298292668443203e-26,1.2957089621963876e-06,1.6974814728580417e-10,0.00011090361905136971,3.75574100124017e-07,6.320462525316894e-10,2.029426524761065e-06,5.785643701721762e-07,3.009342179664522e-09,9.27406291884734e-25,7.5321878876051385e-19,6.026674727921409e-10
2.8326769022568143e-06,0.054700809901540644,1.31470240737995e-06,0.938,0.0,0.0,0.03492616100238157,0.009944313228142904,0.04999890843444782,4.201219550092593e-15,1.4338435712584703e-19,0.001997009771988695,5.679230269328258e-21,2.670375264032205e-26,1.2956991048032982e-06,1.7175157740338732e-10,0.00011116799428966671,3.791001285712054e-07,6.343448631267725e-10,2.029414999766154e-06,5.779038303080739e-07,3.027516996991188e-09,1.2149850086403535e-24,7.643744413771503e-19,6.097756831416837e-10
2.8395507261097823e-06,0.054700809901540644,1.316161553119054e-06,0.938,0.0,0.0,0.034925892304056086,0.009944178904646536,0.04999891274442142,4.28406281680306e-15,1.4548509989324342e-19,0.0019970068678039194,5.8223255107271204e-21,2.7114900019192e-26,1.2956892482539272e-06,1.7377557662853634e-10,0.0001114323296499684,3.8265478817481225e-07,6.366551150251641e-10,2.029403464549872e-06,5.772374450804584e-07,3.0457573207482797e-09,8.079033948757697e-25,7.756914042947164e-19,6.169568106744326e-10
2.8464245499627503e-06,0.054700809901540644,1.3176371129267202e-06,0.938,0.0,0.0,0.03492562360623389,0.009944044585031297,0.04999891708666777,4.368465943508881e-15,1.47614119943763e-19,0.0019970039404807777,5.989082407339956e-21,2.7531799235993396e-26,1.295679392557766e-06,1.7582030582972045e-10,0.0001116966248685261,3.86238232732685e-07,6.3897705337829e-10,2.0293919183326736e-06,5.765652648373682e-07,3.0640628519262348e-09,1.5436404207949587e-24,7.871372384701576e-19,6.242114248339018e-10
2.8532983738157183e-06,0.054700809901540644,1.319129070976087e-06,0.938,0.0,0.0,0.03492535490899071,0.009943910269297054,0.04999892146145179,4.454456269960289e-15,1.4977177046801968e-19,0.0019970009898143018,6.125444100032387e-21,2.7954529580257126e-26,1.295669537724469e-06,1.7788592641416143e-10,0.00011196087967985272,3.8985061586188696e-07,6.413107219650353e-10,2.0293803603365142e-06,5.758873412748339e-07,3.0824332933766274e-09,3.847722443652456e-25,7.9877059465781115e-19,6.315400969588575e-10
2.8601721976686863e-06,0.054700809901540644,1.320637408783026e-06,0.938,0.0,0.0,0.03492508621240547,0.009943775957443689,0.04999892586904018,4.542061560391982e-15,1.5195837817689941e-19,0.0019969980155983714,6.322828365379337e-21,2.838314686554387e-26,1.2956596837638549e-06,1.799726003242714e-10,0.000112225093816741,3.934920909944332e-07,6.436561631794897e-10,2.0293687897851493e-06,5.752037274145393e-07,3.1008683500409497e-09,2.4003285828161107e-24,8.104970663549095e-19,6.389434002705998e-10
2.8670460215216544e-06,0.054700809901540644,1.3221621052088708e-06,0.938,0.0,0.0,0.034924817516560375,0.009943641649471062,0.04999893030970131,4.631310008857049e-15,1.5417432450251503e-19,0.00199699501762575,6.425774548731627e-21,2.8817748925846104e-26,1.295649830685906e-06,1.820804900341967e-10,0.00011248926701028224,3.9716281137335214e-07,6.460134180192924e-10,2.029357205904451e-06,5.745144775807695e-07,3.119367729178308e-09,-9.484921484336779e-25,8.224818831738114e-19,6.464219098606295e-10
2.8739198453746224e-06,0.054700809901540644,1.3237031364641978e-06,0.938,0.0,0.0,0.03492454882154084,0.009943507345379049,0.04999893478370526,4.722230244606257e-15,1.5641990570069293e-19,0.0019969919956881054,6.701579226475814e-21,2.925836273569508e-26,1.2956399785007698e-06,1.842097585464855e-10,0.0001127533989898853,4.0086293004903923e-07,6.483825260745587e-10,2.029345607922718e-06,5.738196473766667e-07,3.1379311405918426e-09,4.854635991523601e-24,8.344459521172992e-19,6.539762026787469e-10
2.8801062868422933e-06,0.054700809901540644,1.3251040090789522e-06,0.938,0.0,0.0,0.034924306996802316,0.009943386475014051,0.04999893883904144,4.805511851964437e-15,1.5846640198806747e-19,0.0019969892552810847,7.075132084370849e-21,2.9659988485335556e-26,1.2956311123060179e-06,1.861445142284367e-10,0.00011299108230862696,4.0421829873919223e-07,6.505248894022939e-10,2.0293351570471676e-06,5.73189575943655e-07,3.154692720839738e-09,1.3414414553365071e-24,8.452440887227198e-19,6.608403392124896e-10
2.886292728309964e-06,0.054700809901540644,1.3265180704268797e-06,0.938,0.0,0.0,0.03492406517287116,0.009943265607792146,0.04999894292180461,4.8901926485860475e-15,1.6053723747335336e-19,0.0019969864951394248,7.358836873900171e-21,3.0066426888748455e-26,1.2956222468504206e-06,1.8809683876443141e-10,0.00011322873182396217,4.0759771515761276e-07,6.526769116110316e-10,2.0293246935684136e-06,5.725550727509924e-07,3.1715057269060494e-09,1.1724759857374148e-24,8.562736525805127e-19,6.677667521770349e-10
2.892479169777635e-06,0.054700809901540644,1.3279452976801424e-06,0.938,0.0,0.0,0.034923823349816384,0.009943144743713241,0.049998947032195054,4.976294431099747e-15,1.626330499505743e-19,0.0019969837151090886,7.14710444227259e-21,3.047803536180136e-26,1.2956133821417137e-06,1.9006685206864928e-10,0.00011346634733521306,4.1100129046544273e-07,6.548386185974204e-10,2.0293142169301723e-06,5.719161808914519e-07,3.1883699534148243e-09,-8.161235074873097e-26,8.679289127082916e-19,6.747558659850031e-10
2.898665611245306e-06,0.054700809901540644,1.3293856662876139e-06,0.938,0.0,0.0,0.03492358152770912,0.009943023882777234,0.049998951170414106,5.0638392953488824e-15,1.6475455786742535e-19,0.0019969809150353927,6.832919675464886e-21,3.08952297161007e-26,1.2956045181877358e-06,1.9205467439439165e-10,0.00011370392864064792,4.144291356902579e-07,6.57010035311008e-10,2.029303726578534e-06,5.712729442338113e-07,3.2052851972128665e-09,1.2712250911851963e-24,8.79792515468979e-19,6.818081062412316e-10
2.904852052712977e-06,0.054700809901540644,1.3308391499800824e-06,0.938,0.0,0.0,0.034923339706622626,0.009942903024984032,0.04999895533666416,5.1528496396984044e-15,1.6690195848508032e-19,0.0019969780947630164,6.861278236545718e-21,3.131799863849167e-26,1.2955956549964344e-06,1.940604263323357e-10,0.00011394147553749337,4.178813617248496e-07,6.591911857482311e-10,2.029293221962138e-06,5.706254074068655e-07,3.2222512574987803e-09,1.3683996445046461e-24,8.914268748659328e-19,6.889238997365397e-10
2.910419850033881e-06,0.054700809901540644,1.33215847560965e-06,0.938,0.0,0.0,0.03492312206857982,0.009942794255657167,0.049998959110423825,5.2342306937614005e-15,1.688565771300549e-19,0.0019969755391191445,7.102251452986468e-21,3.170297047501371e-26,1.2955876787830052e-06,1.9588103283388698e-10,0.00011415523815688884,4.2100930229178754e-07,6.611625625380804e-10,2.0292837551575183e-06,5.700389851032334e-07,3.237563995887033e-09,1.3095537342873877e-24,9.017991025932393e-19,6.953828055961337e-10
2.9159876473547847e-06,0.054700809901540644,1.3334883802352352e-06,0.938,0.0,0.0,0.03492290443148133,0.009942685488875821,0.04999896290720235,5.316833938559752e-15,1.7083197365585585e-19,0.0019969729668739573,7.313657747250332e-21,3.209204248226711e-26,1.2955797031998073e-06,1.9771634865485134e-10,0.00011436897259098386,4.2415716167670143e-07,6.631418584503235e-10,2.029274275956098e-06,5.694491499859655e-07,3.2529175921793287e-09,1.4017436360010158e-24,9.123239124993277e-19,7.018938490272787e-10
2.9215554446756886e-06,0.054700809901540644,1.3348288411622007e-06,0.938,0.0,0.0,0.03492268679538496,0.009942576724639924,0.04999896672714939,5.4006763443652895e-15,1.7282839148991178e-19,0.001996970377912985,7.464456739702013e-21,3.2485293534836893e-26,1.2955717282528523e-06,1.9956646240103104e-10,0.00011458267868984318,4.273250204366223e-07,6.651290889832558e-10,2.0292647839619707e-06,5.688559361034051e-07,3.2683119053807404e-09,1.2754077011309278e-24,9.23031195056149e-19,7.084573436039742e-10
2.9271232419965925e-06,0.054700809901540644,1.3361798345854149e-06,0.938,0.0,0.0,0.03492246916034994,0.009942467962949402,0.04999897057041527,5.485775088322615e-15,1.748462412329462e-19,0.0019969677721213856,7.573219244795081e-21,3.2882935517006504e-26,1.2955637539482208e-06,2.0143146289606258e-10,0.00011479635630288022,4.305129590380736e-07,6.671242690006805e-10,2.029255278781357e-06,5.682593779612292e-07,3.2837467963503457e-09,1.375297551542146e-24,9.338937651846798e-19,7.150736036657632e-10
2.9326910393174964e-06,0.054700809901540644,1.3375413355940941e-06,0.938,0.0,0.0,0.034922251526436854,0.009942359203804183,0.049998974437150914,5.572147556472788e-15,1.768857684641705e-19,0.001996965149383953,7.701585737172324e-21,3.328504294368343e-26,1.2955557802920585e-06,2.033114391806609e-10,0.0001150100052788646,4.337210578568335e-07,6.69127412730659e-10,2.0292457600227144e-06,5.676595105122255e-07,3.2992221278744518e-09,1.5524780554798636e-24,9.448477837209103e-19,7.217429443150218e-10
2.9382588366384003e-06,0.054700809901540644,1.3389133181769717e-06,0.938,0.0,0.0,0.03492203389370771,0.009942250447204194,0.04999897832750792,5.6598113457890886e-15,1.7894715231388772e-19,0.0019969625095851338,7.871464691876576e-21,3.369163368866623e-26,1.2955478072905812e-06,2.0520648051183873e-10,0.00011522362546593044,4.369493971777851e-07,6.711385337624681e-10,2.0292362272968425e-06,5.670563691459762e-07,3.314737764735722e-09,1.4292332723127167e-24,9.558745894305595e-19,7.284656814141639e-10
2.9438266339593042e-06,0.054700809901540644,1.3402957552277937e-06,0.938,0.0,0.0,0.034921816262225853,0.00994214169314936,0.049998982241638526,5.7487842662287e-15,1.8103046777302805e-19,0.0019969598526090307,8.069273606750301e-21,3.410264252745337e-26,1.2955398349500754e-06,2.0711667636232457e-10,0.0001154372167115842,4.4019805719486917e-07,6.731576450449272e-10,2.029226680216987e-06,5.664499896783193e-07,3.3302935737837066e-09,1.486467866405209e-24,9.669939390677876e-19,7.35242131583569e-10
2.949394431280208e-06,0.054700809901540644,1.3416886185510701e-06,0.938,0.0,0.0,0.03492159863205605,0.009942032941639612,0.04999898617969554,5.83908434279464e-15,1.8313591362389022e-19,0.0019969571783394185,8.25042120521892e-21,3.4518104350052625e-26,1.295531863276887e-06,2.0904211642001467e-10,0.00011565077886271282,4.4346711801110705e-07,6.751847588884271e-10,2.0292171183989437e-06,5.658404083407421e-07,3.34588942400225e-09,1.6151286381048281e-24,9.782529979930231e-19,7.420726121996034e-10
2.954962228601112e-06,0.054700809901540644,1.3430918788681834e-06,0.938,0.0,0.0,0.034921381003264425,0.009941924192674867,0.04999899014183241,5.930729817612651e-15,1.852637036637447e-19,0.0019969544866597503,8.430286304574e-21,3.493806718407509e-26,1.2955238922774308e-06,2.109828905871868e-10,0.00011586431176559198,4.467566596387213e-07,6.772198869623134e-10,2.0292075414611524e-06,5.652276617696398e-07,3.3615251865798265e-09,1.5146496615015313e-24,9.896371001363797e-19,7.489574413917913e-10
2.960530025922016e-06,0.054700809901540644,1.3445055058238128e-06,0.938,0.0,0.0,0.034921163375918426,0.009941815446255057,0.049998994128203196,6.0237391520205e-15,1.874141364131087e-19,0.0019969517774531707,8.605315631474788e-21,3.536264430700589e-26,1.2955159219581973e-06,2.1293908898000288e-10,0.00011607781526589423,4.5006676199934483e-07,6.792630402882456e-10,2.0291979490248164e-06,5.646117869954519e-07,3.377200734971518e-09,1.5789006433621085e-24,1.0011472339521137e-18,7.558969380410638e-10
2.96609782324292e-06,0.054700809901540644,1.3459294679926974e-06,0.938,0.0,0.0,0.034920945750086946,0.009941706702380105,0.049998998138962546,6.118131028672944e-15,1.895874101926123e-19,0.001996949050602525,8.781881949684582e-21,3.57918672251014e-26,1.295507952325733e-06,2.1491080192834007e-10,0.00011629128920869759,4.533975049243253e-07,6.813142292466854e-10,2.029188340714001e-06,5.639928214316499e-07,3.3929159449667986e-09,1.679992561862334e-24,1.0127779126650072e-18,7.628914217791363e-10
2.9711088408317335e-06,0.054700809901540644,1.3472198437223722e-06,0.938,0.0,0.0,0.034920749888191556,0.009941608835068439,0.04999900176962646,6.204281412509553e-15,1.9156303687699912e-19,0.0019969465812542065,8.949425499043527e-21,3.6182154280492464e-26,1.295500780249162e-06,2.1669868335599605e-10,0.00011648339035704346,4.5641288714748335e-07,6.831671778447845e-10,2.029179679353238e-06,5.634331410212851e-07,3.4070934439074334e-09,1.6409269702915826e-24,1.0233432063776793e-18,7.692337358824543e-10
2.9751633019404226e-06,0.054700809901540644,1.348269989791823e-06,0.938,0.0,0.0,0.03492059141547876,0.009941529651221559,0.04999900472185853,6.27482685230098e-15,1.9317530529185382e-19,0.0019969445726931534,9.089948103944232e-21,3.6500735408892515e-26,1.2954949776694478e-06,2.181545713416023e-10,0.00011663880349684106,4.588649843818462e-07,6.846711899353948e-10,2.0291726615484757e-06,5.629785075150996e-07,3.418587971088286e-09,1.670134102556237e-24,1.031960892806253e-18,7.7439830950981e-10
2.9792177630491118e-06,0.054700809901540644,1.3493255698933206e-06,0.938,0.0,0.0,0.03492043294366845,0.009941450468724041,0.04999900768724018,6.346132017180114e-15,1.9479999301184535e-19,0.001996942554611946,9.23158049258406e-21,3.682184501714164e-26,1.2954891754631997e-06,2.1961881269846428e-10,0.00011679420074573,4.613281377815771e-07,6.861794759606637e-10,2.0291656348095065e-06,5.625222881064941e-07,3.4301033627337732e-09,1.69325478928111e-24,1.0406440756011462e-18,7.795924886330464e-10
2.982866778046932e-06,0.054700809901540644,1.3502802268845456e-06,0.938,0.0,0.0,0.03492029031983426,0.009941379205629958,0.049999010367376535,6.410962443677752e-15,1.9627289605040088e-19,0.001996940730161434,9.359224569643455e-21,3.711301641185333e-26,1.295483953799051e-06,2.2094380111625735e-10,0.00011693404463292183,4.6355445424178963e-07,6.875405901977561e-10,2.0291593029891163e-06,5.621103470297657e-07,3.4404850174335556e-09,1.7111932544058592e-24,1.0485160255183125e-18,7.842926653802763e-10
2.986515793044752e-06,0.054700809901540644,1.351239264381693e-06,0.938,0.0,0.0,0.03492014769677505,0.009941307943628812,0.049999013058257255,6.476419863381264e-15,1.9775597918826033e-19,0.0019969388979293548,9.488000701874554e-21,3.7406254483603594e-26,1.2954787324414484e-06,2.2227560992707417e-10,0.00011707387555511004,4.6578977343575077e-07,6.889051710328772e-10,2.0291529637156142e-06,5.616971444130578e-07,3.450883504168586e-09,1.7411872788334848e-24,1.056441490976306e-18,7.890170142196182e-10
2.990164808042572e-06,0.054700809901540644,1.352202672110606e-06,0.938,0.0,0.0,0.03492000507451206,0.009941236682720584,0.04999901575992665,6.542509845391605e-15,1.9924930304313315e-19,0.0019969370578823645,9.61873587833472e-21,3.770157044171563e-26,1.2954735113923246e-06,2.236142648479038e-10,0.00011721369346790805,4.6803411771491105e-07,6.90273220512356e-10,2.029146616887452e-06,5.612826912655696e-07,3.4612987914015544e-09,1.7548104770794824e-24,1.0644200439989818e-18,7.937656261429279e-10
2.993813823040392e-06,0.054700809901540644,1.3531704396079207e-06,0.938,0.0,0.0,0.03491986245306673,0.00994116542290525,0.049999018472429116,6.609238001889274e-15,2.007529319870786e-19,0.001996935209987076,9.751504160723936e-21,3.7998978297948e-26,1.2954682906536215e-06,2.2495979163470158e-10,0.00011735349832682863,4.7028750941469614e-07,6.916447405635977e-10,2.0291402624037102e-06,5.608669986553083e-07,3.4717308480891386e-09,1.7664191299670516e-24,1.072451900566356e-18,7.98538592278908e-10
2.997462838038212e-06,0.054700809901540644,1.3541425562221468e-06,0.938,0.0,0.0,0.034919719832460804,0.00994109416418279,0.04999902119580918,6.676609988400122e-15,2.0226693105185203e-19,0.0019969333542100565,9.885876151799826e-21,3.829849243646607e-26,1.2954630702272943e-06,2.2631221608241718e-10,0.00011749329008728486,4.725499708546143e-07,6.930197329946134e-10,2.0291339001641113e-06,5.604500777076843e-07,3.48217964368928e-09,1.799911752002351e-24,1.0805377313338238e-18,8.033360038932073e-10
3.001111853036032e-06,0.054700809901540644,1.3551190111147552e-06,0.938,0.0,0.0,0.03491957721271622,0.009941022906553184,0.04999902393011144,6.744631504061874e-15,2.0379136419607307e-19,0.0019969314905178347,1.0021618756866514e-20,3.860012620596414e-26,1.295457850115313e-06,2.276715640250429e-10,0.00011763306870459138,4.748215243383679e-07,6.943981994964551e-10,2.0291275300690263e-06,5.600319396040986e-07,3.492645148168349e-09,1.8173553912395423e-24,1.0886780801945007e-18,8.081579523885867e-10
3.004760868033852e-06,0.054700809901540644,1.3560997932612868e-06,0.938,0.0,0.0,0.034919434593855166,0.009940951650016405,0.0499990266753806,6.813308291891778e-15,2.0532629471037316e-19,0.0019969296188768965,1.0158830564269932e-20,3.8903892219358576e-26,1.2954526303196514e-06,2.290378613354624e-10,0.00011777283413396533,4.771021921539736e-07,6.957801416418682e-10,2.029121152019487e-06,5.596125955805249e-07,3.5031273320076984e-09,1.827420213339106e-24,1.0968731350034553e-18,8.130045293043784e-10
3.008409883031672e-06,0.054700809901540644,1.357084891452501e-06,0.938,0.0,0.0,0.0349192919759001,0.009940880394572433,0.04999902943166148,6.882646139055598e-15,2.068717862586271e-19,0.001996927739253691,1.0297613426132288e-20,3.9209803179073206e-26,1.2954474108422992e-06,2.3041113392547935e-10,0.0001179125863305276,4.79391996573889e-07,6.971655608838563e-10,2.029114765917199e-06,5.591920569260862e-07,3.5136261662097684e-09,1.8637803009843766e-24,1.1051230687789054e-18,8.178758263165926e-10
3.012058898029492e-06,0.054700809901540644,1.3580742942955473e-06,0.938,0.0,0.0,0.03491914935887372,0.009940809140221244,0.04999903219899895,6.952650877137882e-15,2.0842790330378441e-19,0.0019969258516146283,1.043806596997837e-20,3.951787222588521e-26,1.2954421916852636e-06,2.3179140774592793e-10,0.00011805232524930373,4.816909598551467e-07,6.985544585591551e-10,2.0291083716645543e-06,5.587703349816309e-07,3.5241416223045392e-09,1.883509344197404e-24,1.1134281340464058e-18,8.227719352382993e-10
