Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46)
1.1118862728482252e-06,0.07384695533935311,2.4242882356396602e-06,0.938,0.0,0.0,0.04710435122504132,0.009900168027306215,0.04999838879289731,2.89911542128567e-08,1.8903526108667274e-15,0.001999483642788064,2.2054463171689184e-19,7.71424892626735e-21,7.144996928310066e-07,9.517134379112007e-11,0.00020055593928002251,7.087613219546566e-08,4.12176969335102e-09,1.4076670730077463e-07,2.4578186855144706e-07,2.1259110758241173e-10,6.2881973754159896e-24,2.5900075440448137e-17,4.965743834329002e-10,6.8726499692233044e-12,6.605571006255351e-11
1.1147774182627646e-06,0.07384695533935311,2.420610326101714e-06,0.938,0.0,0.0,0.04710384273346934,0.009899910835297282,0.04999839151109626,2.9151694371003366e-08,1.9038200331376385e-15,0.001999482817314792,2.226728294412834e-19,7.771294803287323e-21,7.144920186500315e-07,9.55987860407397e-11,0.0002010676046993355,7.101251908007553e-08,4.127191152450428e-09,1.40765366738986e-07,2.4614772291526183e-07,2.1276242702468742e-10,6.337183994713211e-24,2.60676912569916e-17,4.987992579186314e-10,6.904064227527093e-12,6.635860508780572e-11
1.117668563677304e-06,0.07384695533935311,2.41694314522141e-06,0.938,0.0,0.0,0.047103334252280187,0.009899653655522324,0.04999839422624096,2.9312853936663868e-08,1.917355637454683e-15,0.0019994819902979474,2.248175500196185e-19,7.828639914189108e-21,7.144843445820779e-07,9.602754404617784e-11,0.00020157924870866414,7.11491891963958e-08,4.132600623223056e-09,1.4076402797473904e-07,2.465135852026903e-07,2.1293479346594836e-10,6.386477640682971e-24,2.623606709296218e-17,5.010309494106871e-10,6.935601516418722e-12,6.666268998546842e-11
1.1205597090918433e-06,0.07384695533935311,2.4132867710567235e-06,0.938,0.0,0.0,0.04710282578136839,0.00989939648798057,0.04999839693829211,2.9474635392358966e-08,1.9309596698698105e-15,0.0019994811617460567,2.269788965720983e-19,7.886285221459937e-21,7.144766706249877e-07,9.645761937350836e-11,0.00020209087134878993,7.128614154821512e-08,4.137998213906419e-09,1.4076269094948353e-07,2.468794429776995e-07,2.131081888306778e-10,6.436079647771957e-24,2.6405204704800827e-17,5.032694658581037e-10,6.967262157283322e-12,6.696796789300572e-11
1.1234508545063827e-06,0.07384695533935311,2.4096412788580996e-06,0.938,0.0,0.0,0.047102317320632615,0.009899139332671239,0.0499983996472118,2.9637041223493292e-08,1.944632376846533e-15,0.0019994803316675126,2.291569726623799e-19,7.94423168718699e-21,7.144689967766793e-07,9.68890135316852e-11,0.00020260247265904837,7.142337510776888e-08,4.143384032580694e-09,1.407613556054779e-07,2.4724528396363903e-07,2.132825951882491e-10,6.485991347845639e-24,2.6575105840923212e-17,5.055148149115759e-10,6.999046467793911e-12,6.727444191249695e-11
1.126052885379468e-06,0.07384695533935311,2.4063696999247646e-06,0.938,0.0,0.0,0.047101859714590445,0.009898907903350917,0.04999840208253193,2.9783742368896488e-08,1.9569967339039632e-15,0.0019994795832983642,2.311316308504152e-19,7.996641791634704e-21,7.144620904045607e-07,9.727839707533276e-11,0.0002030628956326061,7.154712486933895e-08,4.148221293504603e-09,1.4076015518626808e-07,2.4757451647788853e-07,2.134404106067864e-10,6.531177764014743e-24,2.6728671115157563e-17,5.07541477019699e-10,7.027758344348614e-12,6.755129374094414e-11
1.1286549162525533e-06,0.07384695533935311,2.403107045082488e-06,0.938,0.0,0.0,0.04710140211664389,0.009898676483937658,0.04999840451526041,2.99309530893734e-08,1.9694170975567042e-15,0.001999478833705248,2.331200003296786e-19,8.049297314089612e-21,7.144551841175431e-07,9.766885106688988e-11,0.00020352330138635917,7.167110075828131e-08,4.153049185025968e-09,1.4075895604179498e-07,2.479037168520209e-07,2.1359901765851718e-10,6.576617075141786e-24,2.6882857516572635e-17,5.095736846480064e-10,7.0565708739156686e-12,6.782911911504905e-11
1.1312569471256386e-06,0.07384695533935311,2.399853363518608e-06,0.938,0.0,0.0,0.047100944526727376,0.009898445074430908,0.04999840694537251,3.007867520212423e-08,1.981893648303789e-15,0.001999478082894003,2.35122157515531e-19,8.102198954932922e-21,7.144482779142743e-07,9.806037648710366e-11,0.00020398368994606095,7.179530196097797e-08,4.157867785519819e-09,1.407577581316363e-07,2.482328764662964e-07,2.1375840357365142e-10,6.62231024628969e-24,2.7037666302403465e-17,5.116114427509145e-10,7.085484280278571e-12,6.810792022185832e-11
1.1338589779987239e-06,0.07384695533935311,2.396608702680041e-06,0.938,0.0,0.0,0.047100486944777954,0.009898213674830096,0.04999840937284445,3.022691052583312e-08,1.994426566896705e-15,0.0019994773308703883,2.371381791117687e-19,8.155347414188993e-21,7.144413717934577e-07,9.845297427884934e-11,0.00020444406133656763,7.191972764385308e-08,4.16267717320183e-09,1.4075656141589192e-07,2.485619868047309e-07,2.1391855567627877e-10,6.668258240506002e-24,2.7193098724189834e-17,5.136547560850706e-10,7.1144987847315724e-12,6.838769922468029e-11
1.1364610088718091e-06,0.07384695533935311,2.3933731082971397e-06,0.938,0.0,0.0,0.047100029370735125,0.009897982285134657,0.049998411797653276,3.037566088057115e-08,2.007016034335192e-15,0.001999476577640067,2.3916814210997757e-19,8.208743391502424e-21,7.144344657538623e-07,9.884664534694692e-11,0.00020490441558185016,7.204437695355396e-08,4.1674774261170724e-09,1.407553658551839e-07,2.488910394548774e-07,2.1407946138278899e-10,6.714462018748631e-24,2.7349156027671896e-17,5.157036292084148e-10,7.143614606067627e-12,6.866845826296813e-11
1.1390630397448944e-06,0.07384695533935311,2.39014662440735e-06,0.938,0.0,0.0,0.04709957180454092,0.00989775090534403,0.04999841421977694,3.052492808769929e-08,2.0196622318629847e-15,0.001999475823208622,2.4121212378883694e-19,8.262387586114494e-21,7.1442755979429e-07,9.924139055849879e-11,0.00020536475270500616,7.216924901712851e-08,4.1722686221254755e-09,1.4075417141065674e-07,2.492200261075951e-07,2.1424110820326298e-10,6.760922539831962e-24,2.7505839452689138e-17,5.177580664819563e-10,7.172831960566385e-12,6.895019945220069e-11
1.1416650706179797e-06,0.07384695533935311,2.386929293378834e-06,0.938,0.0,0.0,0.047099114246139766,0.009897519535457654,0.049998416639194264,3.067471396977137e-08,2.0323653409635798e-15,0.001999475067581547,2.4327020171343305e-19,8.316280696839762e-21,7.144206539135709e-07,9.96372107428626e-11,0.00020582507272827244,7.229434294220848e-08,4.177050838888171e-09,1.4075297804396891e-07,2.49548938556778e-07,2.1440348373886748e-10,6.807640760334465e-24,2.7663150233081338e-17,5.198180720696103e-10,7.2021510619825555e-12,6.923292488376948e-11
1.144267101491065e-06,0.07384695533935311,2.3837211559338952e-06,0.938,0.0,0.0,0.04709865669547854,0.009897288175474965,0.04999841905588487,3.0825020350436866e-08,2.045125543355947e-15,0.001999474310764251,2.4534245373451875e-19,8.370423422042012e-21,7.144137481106317e-07,1.000341066907413e-10,0.00020628537567303647,7.24196578171971e-08,4.181824153859061e-09,1.407517857172905e-07,2.4987776869908193e-07,2.1456657568326606e-10,6.854617634499373e-24,2.782108959658106e-17,5.218836499334755e-10,7.231572121534695e-12,6.951663662487302e-11
1.1466089292768418e-06,0.07384695533935311,2.3808417250966335e-06,0.938,0.0,0.0,0.047098244906459086,0.009897079959957734,0.04999842122855896,3.096074262738569e-08,2.056658690650652e-15,0.0019994736286154456,2.472196639792684e-19,8.41936587191742e-21,7.144075329536472e-07,1.0039223344449746e-10,0.0002066996337382065,7.253262934807218e-08,4.186112590139808e-09,1.4075071348164308e-07,2.5017363883997117e-07,2.1471396086362501e-10,6.897118756917987e-24,2.796377347200473e-17,5.237474374218091e-10,7.258138421857895e-12,6.977282217547742e-11
1.1489507570626185e-06,0.07384695533935311,2.377969800149016e-06,0.938,0.0,0.0,0.04709783312363246,0.009896871752461628,0.04999842339899495,3.109688931694441e-08,2.0682383636873774e-15,0.0019994729455106944,2.491084756861771e-19,8.468511583232083e-21,7.144013178580705e-07,1.007512326998647e-10,0.00020711387800085486,7.264577840328032e-08,4.190393934672379e-09,1.4074964203133393e-07,2.504694300685007e-07,2.1486190759484873e-10,6.939830852101823e-24,2.8106968375383724e-17,5.256157441145131e-10,7.284787627678584e-12,7.002980976423256e-11
1.1512925848483953e-06,0.07384695533935311,2.3751054074509783e-06,0.938,0.0,0.0,0.04709742134696479,0.009896663552986238,0.04999842556717974,3.12334617504429e-08,2.0798646954113927e-15,0.001999472261453763,2.510089461989586e-19,8.517861064060362e-21,7.143951028231903e-07,1.0111110495429461e-10,0.000207528108474856,7.275910427904581e-08,4.194668243436805e-09,1.407485713398352e-07,2.50765136689723e-07,2.1501040709263983e-10,6.982754610571225e-24,2.8250675188644467e-17,5.274885724875908e-10,7.311519887661978e-12,7.02876008474271e-11
1.1534002298555945e-06,0.07384695533935311,2.3725339150588595e-06,0.938,0.0,0.0,0.04709705075320303,0.009896476180315764,0.049998427516610856,3.1356742052389006e-08,2.0903683971357825e-15,0.0019994716449914787,2.5272938548354607e-19,8.562450239376235e-21,7.143895093431788e-07,1.014357367881421e-10,0.0002079009041232054,7.286124815734577e-08,4.19850915188003e-09,1.4074760834463025e-07,2.5103119565644846e-07,2.1514452204310656e-10,7.021567534710075e-24,2.8380449729006604e-17,5.291779859998028e-10,7.33565005446599e-12,7.052030100067159e-11
1.1555078748627937e-06,0.07384695533935311,2.369968562098075e-06,0.938,0.0,0.0,0.0470966801643812,0.009896288814141438,0.04999842946419948,3.148036925686296e-08,2.1009100973169224e-15,0.0019994710277635983,2.544593570640954e-19,8.60720524912362e-21,7.143839159113337e-07,1.0176107646128949e-10,0.00020827368862293686,7.296353415029002e-08,4.20234444713623e-09,1.4074664592400116e-07,2.5129717747459554e-07,2.1527907134504817e-10,7.060552965100834e-24,2.851064026416393e-17,5.308710655941424e-10,7.3598477201834e-12,7.075365418980741e-11
1.1576155198699928e-06,0.07384695533935311,2.3674093656874074e-06,0.938,0.0,0.0,0.047096309580477703,0.009896101454462972,0.04999843140993713,3.160434433528469e-08,2.11148989316567e-15,0.0019994704097727523,2.5619890312860686e-19,8.65212646291935e-21,7.143783225272093e-07,1.020871242843033e-10,0.00020864646198308145,7.306596171978561e-08,4.206174169657483e-09,1.4074568405930128e-07,2.5156307813075574e-07,2.1541404871543008e-10,7.099711401540001e-24,2.8641247428074916e-17,5.325678128038832e-10,7.384112989667308e-12,7.098766144283408e-11
1.159723164877192e-06,0.07384695533935311,2.364856342299854e-06,0.938,0.0,0.0,0.04709593900147188,0.009895914101280058,0.04999843335381566,3.172866825928115e-08,2.122107881982463e-15,0.0019994697910215337,2.579480659858603e-19,8.697214250118881e-21,7.143727291903797e-07,1.024138805513868e-10,0.00020901922421233672,7.31685303199693e-08,4.209998359776198e-09,1.4074472273210347e-07,2.51828893654906e-07,2.1554944790910395e-10,7.139043342627572e-24,2.87722718517927e-17,5.342682290769007e-10,7.408445966650766e-12,7.12223237770584e-11
1.1618308098843912e-06,0.07384695533935311,2.3623095077704973e-06,0.938,0.0,0.0,0.047095568427343956,0.00989572675459241,0.04999843529582725,3.185334200065251e-08,2.132764161155792e-15,0.001999469171512501,2.597068880651037e-19,8.742468979807329e-21,7.143671359004323e-07,1.0274134554030036e-10,0.00020939197531907067,7.327123939727455e-08,4.21381705770053e-09,1.4074376192419496e-07,2.520946201202941e-07,2.156852627185573e-10,7.178549285739292e-24,2.890371416343009e-17,5.359723157752452e-10,7.432846753743547e-12,7.145764219906326e-11
1.1639384548915904e-06,0.07384695533935311,2.359768877304329e-06,0.938,0.0,0.0,0.04709519785807512,0.009895539414399725,0.049998437235964414,3.197836653133807e-08,2.1434588281606625e-15,0.0019994685512481746,2.614754119157341e-19,8.787891020790426e-21,7.143615426569746e-07,1.0306951951235632e-10,0.00020976471531132556,7.33740883904986e-08,4.217630303509959e-09,1.4074280161757386e-07,2.523602536433157e-07,2.1582148697362103e-10,7.218229726999727e-24,2.9035574988124255e-17,5.376800741751325e-10,7.457315452428832e-12,7.169361770467497e-11
1.1660460998987896e-06,0.07384695533935311,2.357234465484032e-06,0.938,0.0,0.0,0.04709482729364748,0.009895352080701707,0.04999843917422,3.2103742823382515e-08,2.154191980557052e-15,0.001999467930231039,2.632536802069728e-19,8.83348074158543e-21,7.143559494596344e-07,1.0339840271241987e-10,0.00021013744419682212,7.347707673086945e-08,4.22143813715246e-09,1.407418417944507e-07,2.526257903833798e-07,2.1595811454131804e-10,7.258085161256705e-24,2.916785494800193e-17,5.393915054669446e-10,7.481852163059952e-12,7.193025127893135e-11
1.1681537449059888e-06,0.07384695533935311,2.354706286277733e-06,0.938,0.0,0.0,0.047094456734043985,0.009895164753498066,0.04999844111058713,3.222947184890193e-08,2.164963715988373e-15,0.001999467308463546,2.650417357275368e-19,8.879238510411992e-21,7.143503563080548e-07,1.0372799536890996e-10,0.00021051016198296346,7.358020384211302e-08,4.2252405984412124e-09,1.4074088243724756e-07,2.5289122654277266e-07,2.160951393257318e-10,7.298116082055097e-24,2.9300554662144656e-17,5.411066107552405e-10,7.506456984857357e-12,7.216754389605217e-11
1.1723690349203872e-06,0.07384695533935311,2.349668678552983e-06,0.938,0.0,0.0,0.04709371562924585,0.00989479011857271,0.04999844497763021,3.248199198898371e-08,2.1866233269373337e-15,0.0019994660626871086,2.6864738020694876e-19,8.971259663494823e-21,7.143391701408467e-07,1.0438930988263053e-10,0.00021125556428522766,7.378687203501768e-08,4.232829562514273e-09,1.4073896505133444e-07,2.534217821422748e-07,2.163703563450874e-10,7.378706350784132e-24,2.956721581411724e-17,5.445478473105045e-10,7.555871353150732e-12,7.264411010150102e-11
1.1765843249347855e-06,0.07384695533935311,2.3446561538758556e-06,0.938,0.0,0.0,0.04709297454356208,0.009894415509621295,0.04999844883704504,3.273593472865312e-08,2.2084384437646647e-15,0.001999464813937753,2.722926900406824e-19,9.063957419492246e-21,7.1432798415286e-07,1.0505346455206784e-10,0.0002120009222711384,7.399408821154958e-08,4.240397511406263e-09,1.4073704932338216e-07,2.539518909124505e-07,2.166470899980456e-10,7.460004454494739e-24,2.983556333447338e-17,5.480037909616916e-10,7.605559328302778e-12,7.312332389731338e-11
1.180799614949184e-06,0.07384695533935311,2.339668802648301e-06,0.938,0.0,0.0,0.04709223347688764,0.009894040926641453,0.04999845268878787,3.299130784395543e-08,2.2304098504631023e-15,0.00199946356223381,2.759780118052119e-19,9.157334712499952e-21,7.143167983418805e-07,1.0572046061292291e-10,0.00021274623598888334,7.420184749835605e-08,4.247944758424195e-09,1.4073513512024264e-07,2.544815240009367e-07,2.169252928316725e-10,7.542014291978985e-24,3.010560206270935e-17,5.514744474581253e-10,7.655521662995955e-12,7.360519268486875e-11
1.1850149049635823e-06,0.07384695533935311,2.334706706168878e-06,0.938,0.0,0.0,0.047091492429130806,0.009893666369630821,0.049998456532819625,3.324811910882966e-08,2.252538332211019e-15,0.001999462307593055,2.797036939550744e-19,9.25139447095221e-21,7.143056127059626e-07,1.063902990383185e-10,0.00021349150548194046,7.441014490858687e-08,4.2554716144073915e-09,1.4073322231203694e-07,2.5501065322755163e-07,2.172049179683136e-10,7.624739738682812e-24,3.0377336786294926e-17,5.549598211792064e-10,7.705759091515909e-12,7.408972368979221e-11
1.1892301949779807e-06,0.07384695533935311,2.3297699368703415e-06,0.938,0.0,0.0,0.04709075140021268,0.009893291838587037,0.049998460369105824,3.35063762940286e-08,2.274824675322245e-15,0.001999461050032711,2.8347008681075735e-19,9.346139617314318e-21,7.142944272434202e-07,1.0706298053915422e-10,0.0002142367307892001,7.461897534409991e-08,4.2629783876328926e-09,1.407313107721178e-07,2.555392510793029e-07,2.1748591910001644e-10,7.708184645879093e-24,3.06507722395946e-17,5.584599151363707e-10,7.75627232967083e-12,7.45769239611588e-11
1.193445484992379e-06,0.07384695533935311,2.3248585585544027e-06,0.938,0.0,0.0,0.04709001039006699,0.009892917333507743,0.04999846419761646,3.376608716604035e-08,2.2972696671957174e-15,0.0019994597895694553,2.8727754254619185e-19,9.441573067771578e-21,7.142832419528239e-07,1.0773850556454519e-10,0.00021498191194508492,7.482833359767797e-08,4.270465383725402e-09,1.4072940037703298e-07,2.560672907052183e-07,2.1776825048300573e-10,7.792352839843992e-24,3.092591310279933e-17,5.619747309754888e-10,7.807062074715482e-12,7.506680037074183e-11
1.1976607750067774e-06,0.07384695533935311,2.3199726266235613e-06,0.938,0.0,0.0,0.047089269398639576,0.009892542854390578,0.049998468018325866,3.402725948601243e-08,2.319874096264964e-15,0.001999458526219424,2.911264151758471e-19,9.537697731914933e-21,7.1427205683299e-07,1.08416874302344e-10,0.00021572704897966912,7.503821435525702e-08,4.277932905571857e-09,1.4072749100648684e-07,2.5659474591097335e-07,2.1805186693228964e-10,7.877248121036793e-24,3.120276400087e-17,5.655042689796936e-10,7.858129005280199e-12,7.555935961230934e-11
1.2018760650211758e-06,0.07384695533935311,2.3151121883099063e-06,0.938,0.0,0.0,0.04708852842588821,0.009892168401233184,0.049998471831212636,3.4289901008677836e-08,2.3426387519474352e-15,0.001999457259998218,2.950170605414181e-19,9.634516512423208e-21,7.142608718829762e-07,1.0909808667974399e-10,0.00021647214191879561,7.524861219816452e-08,4.285381253240106e-09,1.4072558254330165e-07,2.571215911533493e-07,2.1833672381637928e-10,7.962874263284286e-24,3.148132950249477e-17,5.690485280726364e-10,7.909473781304957e-12,7.605460820096879e-11
1.2060913550355742e-06,0.07384695533935311,2.3102772829008506e-06,0.938,0.0,0.0,0.047087787471782175,0.009891793974033208,0.04999847563625944,3.4554019481284255e-08,2.3655644245936965e-15,0.0019994559909209102,2.9894983629810494e-19,9.732032304742137e-21,7.142496871020723e-07,1.0978214236396556e-10,0.00021721719078419225,7.545952160536785e-08,4.292810723901539e-09,1.4072367487337828e-07,2.5764780153454e-07,2.1862277705205911e-10,8.049235012970074e-24,3.176161411906145e-17,5.726075058221728e-10,7.961097043978381e-12,7.655255247255907e-11
1.2103066450499726e-06,0.07384695533935311,2.3054679419617312e-06,0.938,0.0,0.0,0.04708704653630187,0.00989141957278829,0.049998479433452994,3.4819622642526036e-08,2.3886519054364944e-15,0.0019994547190020457,3.0292510190049163e-19,9.830247996760374e-21,7.142385024897965e-07,1.1046904076302303e-10,0.00021796219559358604,7.567093695573149e-08,4.300221611757898e-09,1.4072176788565546e-07,2.5817335279629623e-07,2.1890998309922649e-10,8.136334088229262e-24,3.2043622303645655e-17,5.761811984444689e-10,8.012999415681743e-12,7.705319858309048e-11
